Interval	Avg	Std	CI=0.95	Min	Median	Max
   46 --    47	1659.840	75.168	93.334	1570.400	1664.000	1757.600
   47 --    48	1757.600	98.663	122.506	1601.600	1778.400	1903.200
   48 --    49	1601.600	150.567	186.953	1341.600	1622.400	1757.600
   49 --    50	1560.000	114.872	142.632	1362.400	1580.800	1716.000
   50 --    51	1703.520	100.918	125.306	1570.400	1705.600	1820.000
   51 --    52	1724.320	95.181	118.183	1549.600	1736.800	1809.600
   52 --    53	1605.760	218.212	270.946	1175.200	1684.800	1757.600
   53 --    54	1620.320	46.230	57.403	1560.000	1601.600	1674.400
   54 --    55	1680.640	93.854	116.535	1570.400	1664.000	1799.200
   55 --    56	1666.080	156.402	194.198	1414.400	1674.400	1903.200
   56 --    57	1701.440	61.913	76.875	1601.600	1695.200	1788.800
   57 --    58	1653.600	123.581	153.446	1435.200	1664.000	1799.200
   58 --    59	1614.080	150.193	186.489	1341.600	1716.000	1726.400
   59 --    60	1670.240	159.578	198.142	1414.400	1632.800	1882.400
   60 --    61	1736.800	160.713	199.551	1560.000	1653.600	1955.200
   61 --    62	1591.200	94.863	117.787	1466.400	1653.600	1695.200
   62 --    63	1688.960	124.557	154.658	1518.400	1757.600	1820.000
   63 --    64	1688.960	151.083	187.594	1404.000	1747.200	1820.000
   64 --    65	1580.800	216.460	268.771	1289.600	1508.000	1924.000
   65 --    66	1678.560	188.650	234.240	1424.800	1612.000	1965.600
   66 --    67	1720.160	149.500	185.628	1466.400	1747.200	1903.200
   67 --    68	1622.400	74.416	92.400	1487.200	1653.600	1695.200
   68 --    69	1630.720	165.540	205.545	1331.200	1684.800	1830.400
   69 --    70	1591.200	160.578	199.384	1352.000	1705.600	1747.200
   70 --    71	1587.040	50.351	62.520	1487.200	1612.000	1622.400
   71 --    72	1672.320	112.858	140.132	1476.800	1695.200	1799.200
   72 --    73	1609.920	145.659	180.860	1424.800	1570.400	1830.400
   73 --    74	1595.360	281.961	350.101	1289.600	1674.400	2038.400
   74 --    75	1782.560	142.537	176.983	1653.600	1736.800	2048.800
   75 --    76	1568.320	128.456	159.499	1383.200	1601.600	1757.600
   76 --    77	1522.560	102.449	127.208	1445.600	1456.000	1716.000
   77 --    78	1560.000	195.010	242.137	1258.400	1539.200	1809.600
   78 --    79	1672.320	163.171	202.603	1414.400	1695.200	1882.400
   79 --    80	1659.840	122.632	152.268	1487.200	1695.200	1809.600
   80 --    81	1759.680	193.496	240.257	1424.800	1747.200	1976.000
   81 --    82	1591.200	175.634	218.078	1383.200	1560.000	1799.200
   82 --    83	1643.200	123.054	152.792	1445.600	1695.200	1778.400
